id,Nome do Filme,Ano de Lancamento,Decada do Filme,Duracao,Lancamento,Classificao do Filme,Publico Alvo,Diretor,Estrela,Genero,Tematica,Pais de Origem,Produtora,Idioma,Indicado a Premiações de Cinema,Nota
tt0090601,Aladdin,1986,1980,1h 35m,Cinema,+10,Família,Outros,Bud Spencer,Aventura,Comédia,Netherlands,Cannon Films,Inglês,0,5.4
tt0090630,America 3000,1986,1980,1h 32m,Cinema,+12,Família,Outros,Laurene Landon,Ação,Aventura,Estados Unidos,GolanGlobus Productions,Inglês,0,4.2
tt0094070,Summer Camp Nightmare,1986,1980,1h 29m,Cinema,+12,Família,Outros,Outros,Drama,Terror,Estados Unidos,Concorde Pictures,Inglês,0,5.4
tt0092006,Star Crystal,1986,1980,1h 31m,Cinema,+16,Jovens,Outros,Outros,Drama,Terror,Estados Unidos,Balcor Film Investors,Inglês,0,3.5
tt1821694,RED 2,2013,2010,1h 56m,Cinema,+12,Família,Dean Parisot,Bruce Willis,Comédia Sombria,Ação,Estados Unidos,Summit Entertainment,Inglês,0,6.6
tt2382396,Joe,2013,2010,1h 57m,Cinema,+16,Jovens,David Gordon Green,Nicolas Cage,Crime,Drama,Estados Unidos,Worldview Entertainment,Inglês,9,6.8
tt2172985,The Art of the Steal,2013,2010,1h 30m,Cinema,+16,Jovens,Outros,Kurt Russell,Golpe / Assalto,Comédia,Canadá,The Weinstein Company,Inglês,0,6.3
tt3392330,Short Peace,2013,2010,1h 12m,Televisao,+18,Adultos,Outros,Takeshi Kusao,Animação Adulta,Anime,Japão,Bandai Visual Company,Japonês,0,6.8
tt2274570,Bad Milo,2013,2010,1h 25m,Cinema,+16,Jovens,Outros,Gillian Jacobs,Terror Corporal (Body Horror),Comédia Sombria,Estados Unidos,Duplass Brothers Productions,Inglês,4,5.7
tt2407380,Test,2013,2010,1h 29m,Televisao,+18,Adultos,Outros,Outros,Drama,História,Estados Unidos,Outros,Inglês,3,6.5
tt13521006,Beau Is Afraid,2023,2020,2h 59m,Cinema,+16,Jovens,Outros,Joaquin Phoenix,Comédia Sombria,Drama Psicológico,Estados Unidos,A24,Inglês,0,6.7
tt13923456,Mafia Mamma,2023,2020,1h 41m,Cinema,+16,Jovens,Catherine Hardwicke,Toni Collette,Gangster,Comédia de Alto Conceito,Reino Unido,Cattleya,Inglês,0,5.4
tt10651230,The Peasants,2023,2020,1h 54m,Cinema,+16,Jovens,Outros,Outros,Animação Desenhada à Mão,Drama de Época,Polônia,Outros,Polonês,19,7.6
tt15257160,Pain Hustlers,2023,2020,2h 3m,Cinema,+16,Jovens,David Yates,Emily Blunt,Docudrama,Crime de Drogas,Reino Unido,Outros,Inglês,0,6.6
tt20115766,Knox Goes Away,2023,2020,1h 54m,Cinema,+16,Jovens,Outros,Michael Keaton,Crime,Thriller,Estados Unidos,Three Point Capital TPC,Inglês,0,7.0
tt13232552,The Man in the White Van,2023,2020,1h 45m,Cinema,+12,Família,Outros,Ali Larter,Thriller,Indefinido,Estados Unidos,Outros,Inglês,0,6.1
tt0780521,The Princess and the Frog,2009,2000,1h 37m,Cinema,Livre,Família,Ron Clements,Anika Noni Rose,Fairy Tale,Romance Leve,Estados Unidos,Walt Disney Pictures,Inglês,45,7.2
tt0785006,Hotel for Dogs,2009,2000,1h 40m,Cinema,+10,Família,Outros,Emma Roberts,Animal Adventure,Comédia,Alemanha,Dreamworks Pictures,Inglês,2,5.5
tt0844708,The Last House on the Left,2009,2000,1h 53m,Cinema,+16,Jovens,Outros,Monica Potter,Terror Slasher,Splatter Horror,Estados Unidos,Rogue Pictures,Inglês,8,6.5
tt0433362,Daybreakers,2009,2000,1h 38m,Cinema,+16,Jovens,Michael Spierig,Ethan Hawke,Terror de Vampiros,Ação,Austrália,Lionsgate,Inglês,6,6.4
tt1032815,"I Love You, Beth Cooper",2009,2000,1h 42m,Cinema,+12,Família,Chris Columbus,Outros,Comédia Vulgar,Comédia Romântica,Estados Unidos,Fox Atomic,Inglês,0,5.3
tt1179258,Chéri,2009,2000,1h 26m,Cinema,+16,Jovens,Stephen Frears,Michelle Pfeiffer,Period Drama,Comédia,Reino Unido,Path,Inglês,2,6.1
tt0896923,The City of Your Final Destination,2009,2000,1h 57m,Cinema,+12,Família,James Ivory,Anthony Hopkins,Drama,Romance,Estados Unidos,Merchant Ivory Productions,Inglês,2,6.3
tt1228953,Big Fan,2009,2000,1h 28m,Cinema,+16,Jovens,Outros,Patton Oswalt,Comédia,Crime,Estados Unidos,Outros,Inglês,5,6.6
tt1467304,The Human Centipede (First Sequence),2009,2000,1h 32m,Cinema,+16,Jovens,Outros,Outros,Terror Corporal (Body Horror),Splatter Horror,Netherlands,Outros,Inglês,3,4.4
tt1433540,A Town Called Panic,2009,2000,1h 15m,Televisao,+10,Família,Outros,Outros,Outros,Aventura,Belgium,Mlusine Productions,Francês,5,7.4
tt1238291,Five Minutes of Heaven,2009,2000,1h 29m,Cinema,+16,Jovens,Oliver Hirschbiegel,Liam Neeson,Drama,Thriller,Reino Unido,BBC Film,Inglês,12,6.5
tt0880570,The Ministers,2009,2000,1h 29m,Cinema,+16,Jovens,Outros,John Leguizamo,Crime,Drama,Estados Unidos,Outros,Inglês,0,4.4
tt0081455,Scanners,1981,1980,1h 43m,Cinema,+16,Jovens,David Cronenberg,Outros,Terror Corporal (Body Horror),Outros,Canadá,Canadian Film Development Corporation CFDC,Inglês,9,6.7
tt0157894,The Killing of America,1981,1980,1h 30m,Cinema,+16,Jovens,Outros,Outros,Crime,Documentário,Japão,Outros,Inglês,0,7.5
tt0082343,I Love You,1981,1980,1h 50m,Cinema,+16,Jovens,Outros,Sonia Braga,Drama,Indefinido,Brasil,Outros,Português,0,6.2
tt0082090,Body and Soul,1981,1980,1h 49m,Cinema,+16,Jovens,Outros,Leon Isaac Kennedy,Drama,Esporte,Estados Unidos,GolanGlobus Productions,Inglês,0,4.6
tt0082395,Secrets of the Satin Blues,1981,1980,1h 31m,Cinema,+16,Jovens,Outros,Outros,Comédia,Indefinido,França,Outros,Francês,0,4.5
tt1502712,Fantastic Four,2015,2010,1h 40m,Cinema,+12,Família,Outros,Miles Teller,Superhero,Ação,Estados Unidos,Twentieth Century Fox,Inglês,4,4.3
tt3369806,Max,2015,2010,1h 51m,Cinema,+10,Família,Boaz Yakin,Thomas Haden Church,Animal Adventure,Aventura,Estados Unidos,MetroGoldwynMayer MGM,Inglês,0,6.6
tt3813310,Cop Car,2015,2010,1h 28m,Cinema,+16,Jovens,Jon Watts,Kevin Bacon,Crime,Thriller,Estados Unidos,Outros,Inglês,4,6.3
tt3830162,A War,2015,2010,1h 55m,Cinema,+16,Jovens,Outros,Pilou Asbk,Crime,Drama,Dinamarca,Danmarks Radio DR,Dinamarquês,27,7.0
tt4337072,Ghost in the Shell: The New Movie,2015,2010,1h 40m,Televisao,+18,Adultos,Outros,Outros,Animação Adulta,Anime,Japão,Outros,Japonês,0,6.6
tt4188202,Prophet's Prey,2015,2010,1h 41m,Televisao,+14,Jovens,Outros,Outros,Documentário de Fé e Espiritualidade,Biografia,Estados Unidos,Artemis Rising Foundation,Inglês,0,7.2
tt4315956,Love Forecast,2015,2010,1h 58m,Cinema,Livre,Família,Outros,Outros,Comédia,Drama,Coreia do Sul,Outros,Coreano,0,6.1
tt6264654,Free Guy,2021,2020,1h 55m,Cinema,+12,Família,Shawn Levy,Ryan Reynolds,Inteligência Artificial,Comédia de Alto Conceito,Estados Unidos,20th Century Studios,Inglês,30,7.1
tt12536294,Spencer,2021,2020,1h 57m,Cinema,+16,Jovens,Pablo Larran,Kristen Stewart,Docudrama,Drama Psicológico,Reino Unido,FilmNation Entertainment,Inglês,140,6.5
tt7524444,The House Next Door: Meet the Blacks 2,2021,2020,1h 37m,Cinema,+16,Jovens,Deon Taylor,Mike Epps,Ação,Comédia,Estados Unidos,Hidden Empire Film Group HEFG,Inglês,0,4.1
tt14578032,God's Not Dead: We the People,2021,2020,1h 32m,Cinema,+10,Família,Outros,David AR White,Drama,Indefinido,Estados Unidos,Believe Entertainment II,Inglês,0,4.2
tt11700260,Official Competition,2021,2020,1h 55m,Cinema,+16,Jovens,Outros,Penlope Cruz,Comédia,Drama,Espanha,Instituto de la Cinematografa y de las Artes Audiovisuales ICAA,Espanhol,13,7.0
tt2401814,The Loneliest Whale: The Search for 52,2021,2020,1h 36m,Cinema,+10,Família,Outros,Outros,Documentário de Natureza,Aventura,Estados Unidos,Appian Way,Inglês,3,6.5
tt11231280,Felix and the Hidden Treasure,2021,2020,1h 25m,Cinema,+10,Família,Outros,Outros,Aventura,Animação,Canadá,Outros,Francês,0,5.4
tt3420504,Finch,2021,2020,1h 55m,Cinema,+12,Família,Outros,Tom Hanks,Inteligência Artificial,Ficção Científica Distópica,Estados Unidos,Amblin Partners,Inglês,5,6.9
tt1985949,The Angry Birds Movie,2016,2010,1h 37m,Cinema,+10,Família,Outros,Jason Sudeikis,Animal Adventure,Animação Computadorizada,Finland,Columbia Pictures,Inglês,8,6.3
tt1179933,10 Cloverfield Lane,2016,2010,1h 43m,Cinema,+12,Família,Outros,John Goodman,Terror Psicológico,Thriller Psicológico,Estados Unidos,Paramount Pictures,Inglês,48,7.2
tt2823054,Mike and Dave Need Wedding Dates,2016,2010,1h 38m,Cinema,+16,Jovens,Outros,Zac Efron,Comédia Romântica,Comédia,Estados Unidos,Twentieth Century Fox,Inglês,0,6.0
tt2261287,Leap!,2016,2010,1h 29m,Cinema,+10,Família,Outros,Elle Fanning,Computer Animation,Aventura,França,Caramel Films,Inglês,3,6.8
tt4276820,The Founder,2016,2010,1h 55m,Cinema,+12,Família,John Lee Hancock,Michael Keaton,Docudrama,Drama de Época,Estados Unidos,The Weinstein Company,Inglês,5,7.2
tt1661275,Their Finest,2016,2010,1h 57m,Cinema,+16,Jovens,Lone Scherfig,Gemma Arterton,Drama de Show Business,Comédia,Reino Unido,BBC Film,Inglês,7,6.8
tt4230700,Complete Unknown,2016,2010,1h 31m,Cinema,+16,Jovens,Outros,Michael Shannon,Drama,Mistério,Estados Unidos,Parts and Labor,Inglês,4,5.4
tt0279889,Joe Somebody,2001,2000,1h 38m,Cinema,+10,Família,Outros,Tim Allen,Comédia,Drama,Estados Unidos,Fox 2000 Pictures,Inglês,0,5.5
tt0298359,Her Majesty,2001,2000,1h 47m,Cinema,+10,Família,Outros,Outros,Família,Indefinido,New Zealand,Outros,Inglês,5,6.9
tt0298238,Zuotian,2001,2000,1h 52m,Cinema,+16,Jovens,Outros,Outros,Biografia,Drama,China,Outros,Mandarim,3,7.1
tt0258967,The Unsaid,2001,2000,1h 51m,Cinema,+16,Jovens,Outros,Andy Garcia,Crime,Drama,Canadá,CineSon Productions,Inglês,0,6.6
tt0089126,Fandango,1985,1980,1h 31m,Cinema,+10,Família,Kevin Reynolds,Kevin Costner,Viagem de Estrada,Comédia,Estados Unidos,Warner Bros,Inglês,0,6.7
tt0089308,Howling II: ... Your Sister Is a Werewolf,1985,1980,1h 31m,Cinema,+16,Jovens,Philippe Mora,Christopher Lee,Terror de Lobisomem,Terror,Reino Unido,Hemdale,Inglês,0,3.7
tt0091902,White Slave,1985,1980,1h 30m,Cinema,+16,Jovens,Outros,Outros,Aventura,Drama,Itália,Outros,Inglês,0,4.7
tt0115433,101 Dalmatians,1996,1990,1h 43m,Cinema,Livre,Família,Stephen Herek,Glenn Close,Animal Adventure,Aventura Urbana,Estados Unidos,Walt Disney Pictures,Inglês,11,5.8
tt0116778,Kingpin,1996,1990,1h 54m,Cinema,+12,Família,Bobby Farrelly,Woody Harrelson,Comédia Sombria,Comédia,Estados Unidos,Rysher Entertainment,Inglês,0,6.9
tt0115571,The Arrival,1996,1990,1h 55m,Cinema,+12,Família,David Twohy,Charlie Sheen,Invasão Alienígena,Mistério,Estados Unidos,Live Entertainment,Inglês,0,6.2
tt0116754,Prisoner of the Mountains,1996,1990,1h 39m,Cinema,+16,Jovens,Sergei Bodrov,Outros,Drama,Guerra,Russia,Outros,Russo,7,7.5
tt0116538,Hit Me,1996,1990,2h 5m,Cinema,+16,Jovens,Outros,Elias Koteas,Crime,Drama,Estados Unidos,Outros,Inglês,0,5.4
tt0397892,Bolt,2008,2000,1h 36m,Cinema,+10,Família,Outros,John Travolta,Animal Adventure,Animação Computadorizada,Estados Unidos,Walt Disney Pictures,Inglês,33,6.8
tt0475998,The Pirates Who Don't Do Anything,2008,2000,1h 25m,Cinema,Livre,Família,Outros,Outros,Capa e Espada,Aventura,Estados Unidos,Universal Pictures,Inglês,0,5.6
tt1045670,Happy-Go-Lucky,2008,2000,1h 58m,Cinema,+16,Jovens,Mike Leigh,Sally Hawkins,Comédia,Drama,Reino Unido,Film4,Inglês,64,7.0
tt1082886,The Wackness,2008,2000,1h 39m,Cinema,+16,Jovens,Jonathan Levine,Ben Kingsley,Comédia de Amigos,Amadurecimento,Reino Unido,Outros,Inglês,4,6.9
tt1029120,Henry Poole Is Here,2008,2000,1h 39m,Cinema,+10,Família,Mark Pellington,Luke Wilson,Comédia Excêntrica,Comédia,Estados Unidos,Overture Films,Inglês,0,6.4
tt0479468,Gonzo,2008,2000,2h,Cinema,+16,Jovens,Alex Gibney,Johnny Depp,Biografia,Documentário,Estados Unidos,HDNet Films,Inglês,5,7.6
tt0486674,What Just Happened,2008,2000,1h 44m,Cinema,+16,Jovens,Barry Levinson,Robert De Niro,Comédia Sombria,Paródia,Estados Unidos,2929 Productions,Inglês,0,5.6
tt0938341,Tokyo Sonata,2008,2000,2h,Cinema,+12,Família,Outros,Outros,Drama,Indefinido,Japão,Entertainment Farm EF,Japonês,10,7.5
tt1031243,The Garden of Eden,2008,2000,1h 51m,Cinema,+16,Jovens,John Irvin,Mena Suvari,Period Drama,Drama,Reino Unido,Outros,Inglês,0,5.3
tt0414426,Quid Pro Quo,2008,2000,1h 22m,Cinema,+16,Jovens,Outros,Nick Stahl,Drama,Mistério,Estados Unidos,HDNet Films,Inglês,0,6.1
tt1149584,Eleven Minutes,2008,2000,1h 43m,Cinema,+16,Jovens,Outros,Outros,Documentário,Indefinido,Estados Unidos,Outros,Inglês,0,6.6
tt0996979,Alien Raiders,2008,2000,1h 25m,Cinema,+16,Jovens,Outros,Outros,Ação,Terror,Estados Unidos,Outros,Inglês,0,5.6
tt1146283,Foreign Exchange,2008,2000,1h 25m,Cinema,+16,Jovens,Outros,Outros,Comédia Vulgar,Comédia,Estados Unidos,Outros,Inglês,0,4.0
tt0329575,Seabiscuit,2003,2000,2h 20m,Cinema,+12,Família,Outros,Tobey Maguire,Period Drama,Drama,Estados Unidos,Universal Pictures,Inglês,51,7.3
tt0266697,Kill Bill: Vol. 1,2003,2000,1h 51m,Cinema,+16,Jovens,Quentin Tarantino,Uma Thurman,Artes Marciais,Ação de Exército de Um Só,Estados Unidos,Miramax,Inglês,108,8.2
tt0257568,Kangaroo Jack,2003,2000,1h 29m,Cinema,+10,Família,Outros,Anthony Anderson,Animal Adventure,Comédia de Amigos,Estados Unidos,Castle Rock Entertainment,Inglês,9,4.5
tt0311429,The League of Extraordinary Gentlemen,2003,2000,1h 50m,Cinema,+12,Família,Outros,Sean Connery,Outros,Super-Herói,Estados Unidos,Outros,Inglês,0,5.8
tt0305206,American Splendor,2003,2000,1h 41m,Cinema,+16,Jovens,Shari Springer Berman,Paul Giamatti,Biografia,Comédia,Estados Unidos,HBO Films,Inglês,51,7.4
tt0337996,DysFunktional Family,2003,2000,1h 29m,Cinema,+16,Jovens,George Gallo,Eddie Griffin,Stand-Up Comedy,Comédia,Estados Unidos,Brad Grey Pictures,Inglês,0,6.5
tt0361668,Gozu,2003,2000,2h 9m,Cinema,+16,Jovens,Takashi Miike,Outros,Terror Psicológico,Crime,Japão,Outros,Japonês,3,6.9
tt0119190,George of the Jungle,1997,1990,1h 32m,Cinema,+10,Família,Sam Weisman,Brendan Fraser,Animal Adventure,Farsa,Estados Unidos,Walt Disney Pictures,Inglês,3,5.5
tt0119173,G.I. Jane,1997,1990,2h 5m,Cinema,+16,Jovens,Ridley Scott,Demi Moore,Comédia Sombria,Ação,Estados Unidos,Hollywood Pictures,Inglês,3,6.0
tt0118689,Bean,1997,1990,1h 29m,Cinema,+12,Família,Mel Smith,Rowan Atkinson,Sátira,Comédia Pastelão,Reino Unido,Polygram Filmed Entertainment,Inglês,0,6.5
tt0120036,Rosewood,1997,1990,2h 20m,Cinema,+16,Jovens,John Singleton,Jon Voight,Ação,Drama,Estados Unidos,Warner Bros,Inglês,10,7.2
tt0119225,Gridlock'd,1997,1990,1h 31m,Cinema,+16,Jovens,Outros,Tupac Shakur,Comédia,Crime,Estados Unidos,Interscope Communications,Inglês,0,6.9
tt0118734,The Blackout,1997,1990,1h 38m,Cinema,+16,Jovens,Abel Ferrara,Matthew Modine,Drama,Mistério,Estados Unidos,MDP Worldwide,Inglês,0,5.4
tt0119288,Hideous!,1997,1990,1h 22m,Cinema,+16,Jovens,Charles Band,Outros,Comédia,Terror,Estados Unidos,Full Moon Entertainment,Inglês,0,4.8
tt0107688,The Nightmare Before Christmas,1993,1990,1h 16m,Cinema,+10,Família,Outros,Chris Sarandon,Fantasia Sombria,Outros,Estados Unidos,Walt Disney Pictures,Inglês,18,7.9
tt0108358,Tombstone,1993,1990,2h 10m,Cinema,+16,Jovens,George P Cosmatos,Kurt Russell,Period Drama,Outros,Estados Unidos,Hollywood Pictures,Inglês,0,7.8
tt0108442,Undercover Blues,1993,1990,1h 30m,Cinema,+12,Família,Herbert Ross,Kathleen Turner,Comédia,Crime,Estados Unidos,LobellBergman Productions,Inglês,0,6.0
tt0107156,The Wedding Banquet,1993,1990,1h 46m,Cinema,+16,Jovens,Ang Lee,Outros,Comédia Romântica,Comédia,Taiwan,Good Machine,Mandarim,12,7.6
tt0107612,Mr. Nanny,1993,1990,1h 24m,Cinema,+10,Família,Outros,Hulk Hogan,Ação,Comédia,Estados Unidos,New Line Cinema,Inglês,0,3.8
tt0106966,Strawberry & Chocolate,1993,1990,1h 48m,Cinema,+16,Jovens,Outros,Outros,Comédia,Drama,México,Instituto Mexicano de Cinematografa IMCINE,Espanhol,3,7.4
tt0107447,Love and Human Remains,1993,1990,1h 40m,Cinema,+16,Jovens,Denys Arcand,Outros,Comédia Sombria,Sátira,Canadá,Outros,Inglês,3,6.6
tt0106915,Firepower,1993,1990,1h 35m,Cinema,+16,Jovens,Outros,Outros,Comédia Sombria,Ação,Estados Unidos,PM Entertainment Group,Inglês,0,5.1
tt0107117,The Hit List,1993,1990,1h 33m,Cinema,+16,Jovens,Outros,Jeff Fahey,Ação,Thriller,Estados Unidos,Vision International,Inglês,0,5.3
tt0107597,Monolith,1993,1990,1h 35m,Cinema,+16,Jovens,Outros,Bill Paxton,Ação,Ficção Científica,Alemanha,Moonstone Entertainment,Inglês,0,4.5
tt4123430,Fantastic Beasts: The Crimes of Grindelwald,2018,2010,2h 14m,Cinema,+12,Família,David Yates,Eddie Redmayne,Espada e Feitiçaria,Aventura,Reino Unido,Warner Bros,Inglês,25,6.5
tt6182908,Smallfoot,2018,2010,1h 36m,Cinema,+10,Família,Outros,Channing Tatum,Computer Animation,Aventura,Estados Unidos,Warner Bros,Inglês,14,6.6
tt2704998,Game Night,2018,2010,1h 40m,Cinema,+16,Jovens,Outros,Jason Bateman,Comédia Sombria,Comédia de Alto Conceito,Estados Unidos,Davis Entertainment,Inglês,23,6.9
tt6859762,The Little Stranger,2018,2010,1h 51m,Cinema,+16,Jovens,Outros,Domhnall Gleeson,Drama,Terror,Irlanda,Path,Inglês,0,5.5
tt5160938,Lizzie,2018,2010,1h 45m,Cinema,+16,Jovens,Outros,Chlo Sevigny,Crime Verdadeiro,Biografia,Reino Unido,Artina Films,Inglês,0,5.9
tt0190332,"Crouching Tiger, Hidden Dragon",2000,2000,2h,Cinema,+12,Família,Ang Lee,Chow YunFat,Épico de Ação,Épico de Aventura,China,Sony Pictures Classics,Mandarim,132,7.9
tt0190138,The Whole Nine Yards,2000,2000,1h 38m,Cinema,+16,Jovens,Jonathan Lynn,Bruce Willis,Comédia Sombria,Comédia,Estados Unidos,Franchise Pictures,Inglês,0,6.7
tt0228750,Proof of Life,2000,2000,2h 15m,Cinema,+16,Jovens,Taylor Hackford,Meg Ryan,Thriller Político,Ação,Estados Unidos,Castle Rock Entertainment,Inglês,0,6.3
tt0210616,Center Stage,2000,2000,1h 55m,Cinema,+12,Família,Nicholas Hytner,Outros,Drama,Música,Estados Unidos,Columbia Pictures,Inglês,0,6.7
tt0217630,Loser,2000,2000,1h 38m,Cinema,+12,Família,Amy Heckerling,Jason Biggs,Comédia Romântica,Comédia,Estados Unidos,Outros,Inglês,0,5.3
tt0134983,Supernova,2000,2000,1h 30m,Cinema,+12,Família,Walter Hill,James Spader,Terror,Ficção Científica,Estados Unidos,MetroGoldwynMayer MGM,Inglês,0,4.8
tt0216800,With a Friend Like Harry...,2000,2000,1h 57m,Cinema,+16,Jovens,Outros,Sergi Lpez,Comédia Sombria,Comédia,França,Canal,Francês,16,7.1
tt0171356,Gun Shy,2000,2000,1h 41m,Cinema,+16,Jovens,Outros,Liam Neeson,Crime de Drogas,Comédia,Estados Unidos,Hollywood Pictures,Inglês,0,5.6
tt0119273,Heavy Metal 2000,2000,2000,1h 28m,Cinema,+16,Jovens,Outros,Michael Ironside,Animação Adulta,Comédia Sombria,Canadá,Helkon Media,Inglês,0,5.4
tt0202989,Intern,2000,2000,1h 30m,Cinema,+16,Jovens,Outros,Dominique Swain,Comédia,Indefinido,Estados Unidos,Moonstone Entertainment,Inglês,0,4.4
tt0109447,Clifford,1994,1990,1h 30m,Cinema,+10,Família,Outros,Martin Short,Comédia,Indefinido,Estados Unidos,Orion Pictures,Inglês,0,5.5
tt0109279,Black Beauty,1994,1990,1h 28m,Cinema,Livre,Família,Outros,Sean Bean,Animal Adventure,Amadurecimento,Reino Unido,Warner Bros,Inglês,0,6.6
tt0106761,Double Dragon,1994,1990,1h 36m,Cinema,+12,Família,Outros,Robert Patrick,Ação,Aventura,Dinamarca,Imperial Entertainment,Inglês,0,3.9
tt0110818,Pet Shop,1994,1990,1h 27m,Cinema,+10,Família,Outros,Terry Kiser,Comédia,Família,Estados Unidos,Full Moon Entertainment,Inglês,0,4.3
tt0109765,F.T.W.,1994,1990,1h 40m,Cinema,+16,Jovens,Outros,Mickey Rourke,Faroeste Contemporâneo,Crime,Estados Unidos,Millennium Films,Inglês,0,5.3
tt0111525,The Crazysitter,1994,1990,1h 32m,Cinema,+12,Família,Outros,Beverly DAngelo,Comédia,Crime,Estados Unidos,ConcordeNew Horizons,Inglês,0,4.9
tt0108495,Bad Blood,1994,1990,1h 30m,Cinema,+16,Jovens,Tibor Takcs,Lorenzo Lamas,Ação,Drama,Estados Unidos,Outros,Inglês,0,4.6
tt0104549,Jennifer 8,1992,1990,2h 4m,Cinema,+16,Jovens,Outros,Andy Garcia,Drama Policial,Drama Processual Policial,Canadá,Paramount Pictures,Inglês,0,6.3
tt0104507,Indochine,1992,1990,2h 40m,Cinema,+12,Família,Outros,Catherine Deneuve,Drama,Romance,França,Paradis Films,Francês,13,7.0
tt0104522,Into the West,1992,1990,1h 37m,Cinema,+10,Família,Mike Newell,Gabriel Byrne,Aventura,Família,Irlanda,Channel Four Films,Inglês,0,7.0
tt0105289,Round Trip to Heaven,1992,1990,1h 37m,Cinema,+16,Jovens,Alan Roberts,Ray Sharkey,Comédia,Indefinido,Estados Unidos,Outros,Inglês,0,4.2
tt0096054,School Daze,1988,1980,2h 1m,Cinema,+16,Jovens,Spike Lee,Laurence Fishburne,Sátira,Comédia,Estados Unidos,Columbia Pictures,Inglês,0,6.1
tt0096171,Stealing Home,1988,1980,1h 38m,Cinema,+12,Família,Outros,Mark Harmon,Drama,Romance,Estados Unidos,Warner Bros,Inglês,0,6.6
tt0095613,Memories of Me,1988,1980,1h 45m,Cinema,+12,Família,Outros,Billy Crystal,Comédia,Drama,Estados Unidos,MetroGoldwynMayer MGM,Inglês,0,5.7
tt0095488,The Lair of the White Worm,1988,1980,1h 33m,Cinema,+16,Jovens,Ken Russell,Amanda Donohoe,Comédia Sombria,Comédia,Reino Unido,Outros,Inglês,4,6.0
tt0096267,Tiger Warsaw,1988,1980,1h 33m,Cinema,+16,Jovens,Outros,Patrick Swayze,Drama,Indefinido,Estados Unidos,Outros,Inglês,0,4.7
tt0094651,Amsterdamned,1988,1980,1h 54m,Cinema,+16,Jovens,Outros,Outros,Outros,Serial Killer,Netherlands,First Floor Features,Holandês,0,6.6
tt0097074,Cohen and Tate,1988,1980,1h 26m,Cinema,+16,Jovens,Outros,Roy Scheider,Ação,Crime,Estados Unidos,Nelson Entertainment,Inglês,0,6.3
tt0095924,Pulse,1988,1980,1h 31m,Cinema,+12,Família,Outros,Cliff De Young,Terror,Ficção Científica,Estados Unidos,Aspen Film Society,Inglês,0,5.5
tt0096403,Time of Violence,1988,1980,4h 48m,Cinema,+16,Jovens,Outros,Outros,Drama,Indefinido,Bulgaria,Outros,Bulgarian,0,9.0
tt0095943,A Few Days with Me,1988,1980,2h 11m,Cinema,+12,Família,Outros,Daniel Auteuil,Comédia,Drama,França,Sara Films,Francês,0,7.0
tt0082639,"Ladies and Gentlemen, the Fabulous Stains",1982,1980,1h 27m,Cinema,+16,Jovens,Outros,Diane Lane,Sátira,Comédia,Estados Unidos,Paramount Pictures,Inglês,0,6.7
tt0083624,Basket Case,1982,1980,1h 31m,Cinema,+16,Jovens,Frank Henenlotter,Outros,Terror Corporal (Body Horror),Comédia,Estados Unidos,Outros,Inglês,0,6.2
tt0085183,Ator: The Fighting Eagle,1982,1980,1h 38m,Cinema,+10,Família,Joe DAmato,Outros,Espada e Feitiçaria,Ação,Itália,Filmirage,Italian,0,3.3
tt0125308,"Baker County, U.S.A.",1982,1980,1h 35m,Cinema,+16,Jovens,William Fruet,Henry Silva,Thriller,Indefinido,Canadá,Outros,Inglês,0,5.9
tt9214832,Emma.,2020,2020,2h 4m,Cinema,+10,Família,Outros,Anya TaylorJoy,Amadurecimento,Outros,Reino Unido,Working Title Films,Inglês,63,6.7
